Price,Close,High,Low,Open,Volume,MA50,MA200
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,
Date,,,,,,,
2022-12-22,1171.3411865234375,1183.541675654874,1166.3200787009303,1180.5199485444361,7451122,1169.4831713867188,1158.3045083618165
2022-12-23,1136.9888916015625,1177.112082738486,1132.4676588679463,1164.7524600759673,10257115,1170.6368823242187,1158.7230368041992
2022-12-26,1146.91748046875,1155.073896863254,1132.5358801607608,1142.6916774565434,5990242,1171.9205493164063,1159.3859619140626
2022-12-27,1156.3006591796875,1158.1636228081527,1142.9186909584178,1149.6210331376262,5763271,1173.5018481445313,1160.104974975586
2022-12-28,1156.1871337890625,1158.6181211536698,1145.7587436629801,1153.2562711921107,7459393,1174.735078125,1160.5548406982423
2022-12-29,1155.6644287109375,1158.2089965163484,1147.5761621923448,1148.2577664634932,6930648,1175.5716162109375,1160.915698852539
2022-12-30,1157.4366455078125,1170.97762738263,1154.6649160603042,1156.4824475075623,7289476,1176.0560034179687,1161.2697924804688
2023-01-02,1170.4779052734375,1171.8865462707408,1157.8911210447166,1158.7090222381169,5316175,1176.7403247070313,1161.6444805908204
2023-01-03,1161.9124755859375,1169.160125804233,1157.7093889350726,1165.5476587645308,7658932,1177.5168896484374,1162.1017987060548
2023-01-04,1144.4183349609375,1163.7301788455284,1142.350805656606,1161.8898109401732,9264891,1177.86859375,1162.3812890625
2023-01-05,1142.37353515625,1152.5293324862785,1137.806869836127,1146.6676067944138,13637099,1178.5274682617187,1162.4731243896485
2023-01-06,1152.75634765625,1157.7774553339088,1144.3046224842542,1148.0988183662998,6349597,1179.3067578125,1162.6492578125
2023-01-09,1179.974609375,1182.3375684218504,1155.687212453628,1156.5732620005954,10722753,1179.9488159179687,1162.817114868164
2023-01-10,1162.52587890625,1184.155127696438,1156.891435377878,1184.155127696438,8047142,1180.0287890625,1162.8794982910156
2023-01-11,1147.8717041015625,1162.3441677767541,1145.5768933771294,1159.8450319996036,11509553,1179.995166015625,1162.7792736816407
2023-01-12,1123.084228515625,1150.7569299071174,1120.0852177263125,1147.280880250268,17688773,1179.3222045898438,1162.5161602783203
2023-01-13,1121.266845703125,1123.675117069892,1106.2717897707075,1117.0863548772086,20618583,1178.5265576171876,1162.1848529052734
2023-01-16,1110.5885009765625,1126.7421991055548,1102.8182596793808,1123.584175159578,13623855,1177.1756396484375,1161.7987963867188
2023-01-17,1126.3560791015625,1128.2644751675343,1113.5421334042796,1116.9046027544262,10751000,1176.0142065429689,1161.37744140625
2023-01-18,1124.4930419921875,1131.9451378363888,1117.9725482719243,1123.947854631307,13448286,1174.839140625,1161.0332788085936
2023-01-19,1123.288818359375,1127.4237562572607,1116.2910462380278,1123.674992689111,11940054,1173.9262573242188,1160.6353131103515
2023-01-20,1109.9296875,1124.6293134044963,1107.475983857866,1124.6293134044963,14930286,1172.2072778320312,1160.1527740478516
2023-01-23,1104.3177490234375,1120.6305800710875,1101.9094778576764,1112.8150268033937,10954118,1170.4919311523438,1159.727437133789
2023-01-24,1097.7972412109375,1110.3839043654414,1084.8014472016187,1108.7253859560433,16488755,1168.7529565429688,1159.2853497314454
2023-01-25,1082.620361328125,1097.2292417944516,1081.4617181061994,1096.2068953996695,12385018,1166.84630859375,1158.872001953125
2023-01-27,1062.081787109375,1084.8015319770323,1050.403768536496,1083.4611595770739,25830975,1164.467998046875,1158.2590368652343
2023-01-30,1072.26025390625,1077.781116815708,1045.564464693845,1059.5144571522903,21772103,1162.305986328125,1157.7093060302734
2023-01-31,1069.579345703125,1084.9379802131518,1063.7403362487162,1082.3705756526113,22691594,1160.5152124023436,1157.2574743652344
2023-02-01,1063.2406005859375,1081.4391134749721,1047.382090519888,1081.4391134749721,19347800,1158.469072265625,1156.7952368164063
2023-02-02,1057.35595703125,1066.920892525141,1050.1083077780725,1053.2890475640809,13662663,1156.3779418945312,1156.3212408447266
2023-02-03,1058.28759765625,1067.3754956611733,1041.9293331709027,1067.3754956611733,24699575,1154.1050537109375,1155.6323504638672
2023-02-06,1050.312744140625,1054.652247201578,1047.7454602358487,1051.9258301558875,14837879,1151.3227856445312,1154.7277404785157
2023-02-07,1047.7908935546875,1057.5603943899198,1041.9291690153093,1050.5627428744976,15135435,1147.6726220703124,1153.6663800048827
2023-02-08,1068.7159423828125,1072.3284093286718,1048.290888887822,1051.017186057536,21160332,1144.398701171875,1152.762409057617
2023-02-09,1070.578857421875,1077.3039157739506,1060.559478401166,1069.3974980927496,13172763,1140.9880029296876,1152.0122338867188
2023-02-10,1061.763671875,1070.0563840638993,1054.7886158361225,1070.0563840638993,10790445,1137.47416015625,1151.0353448486328
2023-02-13,1055.7203369140625,1067.8299624778901,1051.2672523692866,1063.3768779331142,10352493,1133.8499047851562,1150.0221234130859
2023-02-14,1080.598388671875,1082.3250555378218,1055.8565481440585,1058.7192622894795,14321920,1131.0840014648438,1149.039312133789
2023-02-15,1105.0675048828125,1107.4531801088635,1078.2809718116707,1079.6440602664363,33503591,1128.7370458984376,1148.2458782958984
2023-02-16,1104.2042236328125,1119.5401413378127,1101.9322491792432,1113.019527781497,17264487,1126.73361328125,1147.4703210449218
2023-02-17,1108.8162841796875,1112.1334412904273,1095.3661670147737,1099.6375221146495,11809520,1124.8337841796874,1146.9143908691406
2023-02-20,1097.093017578125,1113.1558521216361,1095.1390690194628,1110.9974583087273,8836937,1123.0643701171875,1146.4193017578125
2023-02-21,1106.044677734375,1111.8154187780797,1096.1614739086865,1101.4552961916092,13311592,1121.43763671875,1146.014828491211
2023-02-22,1080.9617919921875,1104.181409716533,1079.2124090771258,1102.34116225432,11024335,1119.2010986328125,1145.7167211914064
2023-02-23,1075.78173828125,1088.1640768500556,1072.9872927091903,1080.5529686414243,9851910,1116.9472973632812,1145.4915637207032
2023-02-24,1083.142822265625,1088.8001014405165,1076.0088741166164,1077.8264053087537,9434053,1115.1783325195313,1145.3606182861329
2023-02-27,1075.9407958984375,1085.8467152410444,1068.6024012348664,1082.3705449963543,11199715,1113.3811987304687,1145.306665649414
2023-02-28,1055.3565673828125,1075.5544571553608,1051.3124942776465,1070.601498241021,21994038,1110.8661181640625,1145.0881958007812
2023-03-01,1065.0579833984375,1065.7850199744744,1055.6746563210354,1065.1034156724897,11551145,1108.3405859375,1144.9168737792968
2023-03-02,1056.9471435546875,1068.57973034707,1054.925046511839,1061.9228195758383,9333535,1105.9918139648437,1144.4741229248048
2023-03-03,1083.91552734375,1087.573426851757,1063.9903475271667,1067.44368158329,14643807,1104.24330078125,1144.1453802490234
2023-03-06,1094.5029296875,1101.7278641326047,1090.5497203643376,1090.5497203643376,10171916,1103.3935815429688,1144.0020526123046
2023-03-08,1098.4334716796875,1099.1832244435238,1083.7337262043,1094.5028585607813,15782657,1102.4239013671875,1143.55091796875
2023-03-09,1072.032958984375,1098.2288726400263,1070.147279158801,1097.8199821583767,16235128,1100.7385473632812,1143.007523803711
2023-03-10,1055.4249267578125,1065.103564973256,1051.9487563495386,1063.9676377715205,13334091,1098.7233032226563,1142.3608221435547
2023-03-13,1038.0670166015625,1065.1035499544928,1033.7502288751577,1058.2876262665352,12771592,1096.3713549804688,1141.636049194336
2023-03-14,1034.1817626953125,1047.359164622662,1031.0464552108242,1036.0220100653578,16027522,1093.9062573242188,1140.9482385253907
2023-03-15,1016.505859375,1044.3375763114452,1012.1209234658597,1037.885231401589,21728555,1090.82681640625,1140.199223022461
2023-03-16,1011.4393310546875,1024.207844384365,1000.6701985245505,1019.2095726723305,18363159,1087.817353515625,1139.2217407226562
2023-03-17,1010.1670532226562,1023.2763079373278,1005.4413153341551,1020.0047033408911,34014213,1085.1323278808593,1138.310704650879
2023-03-20,1000.238525390625,1008.7584596340857,990.5826039210764,1006.4864851819102,19524589,1082.289627685547,1137.3481008911133
2023-03-21,1031.341796875,1033.2957451749278,1007.3951430408976,1008.2811925498517,21400360,1079.861336669922,1136.3353884887695
2023-03-22,1034.4771728515625,1041.2249475152355,1031.47816188993,1038.294084967167,10920094,1076.951387939453,1135.2133474731445
2023-03-23,1021.390625,1031.4327203269945,1019.2322313496287,1030.569386905087,16249370,1074.1286828613281,1134.05293548584
2023-03-24,1001.1700439453125,1022.3903437977212,998.7617725722084,1020.2319499604101,12375945,1071.1946496582032,1132.7796450805663
2023-03-27,1016.73291015625,1024.2077208751948,999.7613122149304,1007.6223573447278,14054323,1069.0676232910157,1131.694454650879
2023-03-28,1021.4815063476562,1025.3438507677042,1016.4831146440141,1020.118297683826,12576424,1067.0719165039063,1130.463842163086
2023-03-29,1015.4381103515625,1020.0274916428302,1004.71434981678,1017.391938716083,18804065,1065.1689086914062,1129.3943701171875
2023-03-31,1059.2191162109375,1064.8536804760474,1024.5260415402947,1024.6623383806666,28171201,1063.8261694335938,1128.6600903320314
2023-04-03,1059.4007568359375,1067.3754434349298,1051.9259454677697,1065.5579119993613,10293043,1062.5243237304687,1128.0055261230468
2023-04-05,1056.856201171875,1066.9210129823457,1048.995215362799,1066.9210129823457,16262928,1061.1956713867187,1127.4102526855468
2023-04-06,1063.94482421875,1069.647537063385,1053.357419977002,1053.357419977002,18435046,1060.2759741210937,1126.932628173828
2023-04-10,1056.40185546875,1068.0117263349803,1054.9023498118622,1067.8299972108045,12961408,1059.31765625,1126.349351196289
2023-04-11,1061.6273193359375,1063.7402807994256,1056.0383079017138,1060.559540630498,10542367,1058.5942578125,1125.8985229492187
2023-04-12,1066.3074951171875,1075.9178623263667,1058.764536534493,1061.6271300614383,18179087,1058.2680004882814,1125.3781341552735
2023-04-13,1070.3289794921875,1075.0092249147228,1064.1946609026813,1069.1929322468407,12378208,1058.4329443359375,1125.0556237792969
2023-04-17,1075.759033203125,1101.8867990924884,1067.3981721567704,1101.8867990924884,17929479,1058.502919921875,1124.8523193359374
2023-04-18,1063.4449462890625,1080.0985197030036,1056.9243329412964,1080.0985197030036,10405576,1058.3802319335937,1124.5079565429687
2023-04-19,1068.7386474609375,1071.4195123263064,1059.741614492453,1062.8542061722762,12273475,1058.4901928710938,1124.206820678711
2023-04-20,1066.034912109375,1071.9193532094926,1059.6961482625013,1069.692811176778,7007330,1058.6637719726561,1123.8127923583984
2023-04-21,1067.37548828125,1072.8282030082607,1061.6500596936005,1068.1252410633845,7647317,1058.8455297851563,1123.306689453125
2023-04-24,1071.465087890625,1081.8706418346944,1066.9210188410907,1079.1897769115358,12936186,1059.2685766601562,1122.7859326171874
2023-04-25,1079.6668701171875,1081.7343994033272,1068.0571198634168,1075.1002048906516,9236126,1059.9060961914063,1122.7295501708984
2023-04-26,1073.328125,1084.2336751201349,1069.6702254865136,1081.0073822687018,8617834,1059.99833984375,1122.630150756836
2023-04-27,1080.1212158203125,1083.2792397187284,1074.191342363561,1079.189733985385,9167125,1060.1891870117188,1122.5204443359376
2023-04-28,1099.8646240234375,1101.409681900637,1082.2568535921685,1082.3704342762564,15565210,1060.9512060546874,1122.5579174804689
2023-05-02,1109.20263671875,1111.361030519598,1103.3181951274973,1106.9988106394346,12981805,1062.0208520507813,1122.6958642578124
2023-05-03,1099.6829833984375,1110.9974233118683,1096.4795270846325,1110.9974233118683,7061872,1062.4025439453126,1122.7787396240235
2023-05-04,1112.360595703125,1114.564421653396,1097.1838117593734,1100.1601065895743,8635233,1062.5484057617186,1122.8514044189453
2023-05-05,1109.5205078125,1118.4266754436653,1106.9077915916328,1109.1797657715506,8746585,1062.6547314453126,1122.917681274414
2023-05-08,1123.2208251953125,1128.5599594768491,1110.6113241430285,1113.2694731180964,9153782,1062.942822265625,1123.1496099853516
2023-05-09,1126.69677734375,1129.9912183396398,1119.290114376559,1124.6292481933926,6464721,1063.5348974609376,1123.3545330810548
2023-05-10,1134.4443359375,1135.9211253467272,1127.446563252221,1131.4453248412979,10872255,1064.102890625,1123.5876635742188
2023-05-11,1127.03759765625,1140.3058651251242,1125.3335267806174,1135.51203899488,10557860,1065.0244067382812,1123.7374487304687
2023-05-12,1128.8779296875,1130.2638545526538,1116.2229969798393,1122.2664514997994,6955341,1066.0863305664063,1123.862807006836
2023-05-15,1131.1044921875,1138.0567125858797,1123.7886933664054,1131.3999221918086,6833343,1067.0455639648437,1123.8500616455078
2023-05-16,1114.99609375,1135.8073202110538,1113.3374551908087,1133.2627523170945,8717229,1067.826669921875,1123.7945941162109
2023-05-17,1108.4073486328125,1120.0852459817609,1103.7271032383842,1119.1764803056624,8798967,1068.887685546875,1123.668135986328
2023-05-18,1106.0218505859375,1116.4502407386783,1102.8864225456616,1113.0649351771951,10525531,1069.706962890625,1123.7170330810548
2023-05-19,1109.6114501953125,1111.4291017814717,1099.1149119209986,1106.0218196807168,8050447,1070.7602490234376,1123.7813861083985
2023-05-22,1115.54150390625,1120.5398963368386,1105.2495293990407,1106.4536050806153,7434906,1071.3927685546876,1123.8805987548828
2023-05-23,1115.3367919921875,1121.4483940779485,1113.9281511842048,1118.1086413363598,6092034,1071.8094458007813,1123.8929595947266
2023-05-24,1108.8389892578125,1119.630957590089,1105.749113749558,1111.4063935962217,8112254,1072.0175561523438,1123.7542810058594
2023-05-25,1108.7027587890625,1112.8151011277312,1097.8427615845399,1105.9537453747698,11487863,1072.7509521484376,1123.46681640625
2023-05-26,1138.94287109375,1140.0787982471202,1113.6102893364032,1116.904610291511,12626260,1074.4213110351564,1123.308359375
2023-05-29,1145.3497314453125,1149.6210865747194,1139.2608448772517,1145.5314605509366,10010304,1076.5669653320313,1123.1327954101562
2023-05-30,1145.054443359375,1153.1199946776444,1142.509755067562,1145.349753161613,11342504,1078.7844189453126,1123.03376953125
2023-05-31,1122.311767578125,1140.4649655887667,1118.267694287889,1135.9891655098565,27107927,1080.900537109375,1122.9068585205077
2023-06-01,1119.2901611328125,1129.1279320638168,1116.9046059479208,1126.969538270473,14592692,1083.0575537109376,1122.689768676758
2023-06-02,1115.6322021484375,1128.1962696801756,1113.7238061790024,1122.8117036497752,15800644,1085.1668566894532,1122.4196264648438
2023-06-05,1125.6517333984375,1128.6053121788445,1117.1090229973545,1121.085068396339,10908682,1087.6751208496094,1122.1801068115235
2023-06-06,1126.6058349609375,1130.4000307352399,1118.7221336360576,1128.4689187387335,7493309,1089.5804016113282,1121.8504718017577
2023-06-07,1135.1485595703125,1135.989176828128,1123.5386905370437,1130.0820196952836,10312545,1091.5938293457032,1121.5221081542968
2023-06-08,1135.8302001953125,1143.6458744813403,1131.8997070078415,1138.7156307485393,12071109,1093.8826208496093,1121.1657885742188
2023-06-09,1127.787353515625,1139.874261684162,1125.9924180855612,1139.1699412328312,5877018,1096.4149670410156,1120.7583087158202
2023-06-12,1128.7869873046875,1131.0816777652867,1120.0852643496842,1124.8564945620458,6391969,1098.6560485839843,1120.4636328125
2023-06-13,1145.46337890625,1146.6448585440896,1129.741286337972,1133.7173319025067,11248016,1101.1356860351561,1120.2688110351562
2023-06-14,1159.549560546875,1160.9809175855808,1143.7138887627082,1145.5314201372407,13277380,1104.0179150390625,1120.0530859375
2023-06-15,1159.86767578125,1164.4116242878063,1152.1201510303479,1159.5268135380984,11813494,1106.0308862304687,1119.8549700927733
2023-06-16,1171.159423828125,1173.4313981302719,1163.3437504987226,1163.3437504987226,24171579,1108.2660595703126,1119.7308062744141
2023-06-19,1159.5269775390625,1174.1585755296505,1155.369322961202,1174.1585755296505,6798554,1110.3194750976563,1119.5804022216796
2023-06-20,1161.93505859375,1165.070366166299,1151.8929638688387,1157.5956756067337,6921096,1112.2792797851562,1119.4882733154298
2023-06-21,1165.206787109375,1167.7286388194623,1157.8001247424693,1161.889630244124,6961603,1114.4553784179689,1119.3209423828125
2023-06-22,1152.1202392578125,1169.296404389101,1150.52986917785,1161.4354185434336,7619166,1116.2652368164063,1119.2643701171876
2023-06-23,1142.691650390625,1151.1660925456156,1141.4420223330224,1149.1212794125972,6628570,1117.792919921875,1119.2285876464844
2023-06-26,1133.967041015625,1142.9867893628173,1130.8544495978458,1139.1698775330913,12641159,1119.0656811523438,1119.059892578125
2023-06-27,1134.376220703125,1140.305974461151,1129.9231362063101,1134.4216529822017,9689466,1120.2380249023438,1118.831787109375
2023-06-28,1149.3939208984375,1153.1881169201986,1135.0122016455275,1141.896393407388,11354006,1121.9570043945312,1118.713076171875
2023-06-30,1158.8226318359375,1161.7307784588775,1151.1888070463274,1157.0732487107562,11151555,1123.7586840820313,1118.6332171630859
2023-07-03,1188.5628662109375,1191.425580555085,1161.1400387375704,1162.3669506539804,12154387,1126.2092431640624,1118.7386370849608
2023-07-04,1176.3167724609375,1192.788615416969,1169.2735683249591,1192.788615416969,8061643,1128.3880688476563,1118.7175073242188
2023-07-05,1174.3857421875,1185.5184537103503,1170.4325328520283,1185.5184537103503,10248062,1130.4464819335938,1118.6374206542969
2023-07-06,1199.03662109375,1201.6266214253383,1170.546016490242,1170.546016490242,19117987,1132.833876953125,1118.751929321289
2023-07-07,1196.696533203125,1210.9418359205672,1194.1518448825288,1197.332705283274,13375267,1135.3012451171876,1118.9130126953125
2023-07-10,1242.7947998046875,1252.3144236363512,1215.508392547687,1221.8244401255106,33240016,1138.554716796875,1119.4488592529297
2023-07-11,1256.267578125,1258.6758491021378,1243.9535094175255,1250.905728718348,20069348,1141.6827758789063,1120.0446844482422
2023-07-12,1257.653564453125,1273.2166423107678,1254.8817149747802,1256.9946762890331,18733835,1144.6517944335938,1120.6465313720703
2023-07-13,1246.407470703125,1271.853634660212,1243.7947539621482,1264.9922784824523,14682934,1147.5862841796875,1121.176470336914
2023-07-14,1245.3621826171875,1254.5409440468316,1238.2735461254954,1249.5879849572364,15124144,1150.2463159179688,1121.7549157714843
2023-07-17,1270.8084716796875,1279.1466167196916,1239.5914489485467,1248.225023984058,22220040,1153.4720751953125,1122.5664666748046
2023-07-18,1281.60009765625,1289.324785415803,1269.1268963755451,1280.0324439694932,25867313,1156.6396606445312,1123.573179321289
2023-07-19,1291.3243408203125,1297.7540895736324,1270.944719940005,1285.9397747939042,39122156,1159.9322119140625,1124.5855731201173
2023-07-20,1289.760498046875,1295.224991076979,1270.1421687973038,1270.1421687973038,38717624,1163.03853515625,1125.7350994873048
2023-07-21,1249.834716796875,1287.3235564344566,1242.3763715855305,1284.4190157057792,30249238,1165.4944775390625,1126.7012414550782
2023-07-24,1224.5548095703125,1238.117785416934,1215.6441946530279,1221.4041174807796,23727866,1167.4080151367189,1127.4218188476561
2023-07-25,1223.767333984375,1233.3179681079685,1220.9119513502328,1227.8041962368873,12026020,1169.2612719726562,1128.157202758789
2023-07-26,1243.6561279296875,1253.896056948107,1223.3732632571832,1223.3732632571832,12911012,1171.83447265625,1128.8927459716797
2023-07-27,1232.087158203125,1249.2931304965796,1226.0072859774648,1247.5209111436616,17226898,1174.3080688476562,1129.5502233886718
2023-07-28,1244.4686279296875,1251.853175548335,1231.0287272255082,1236.6902137331379,20827852,1177.0770043945313,1130.246319580078
2023-07-31,1255.00390625,1257.2930680054526,1239.594792375287,1244.4686660676819,8551174,1179.984853515625,1131.0554125976562
2023-08-01,1237.25634765625,1259.803857697837,1233.3672005487501,1257.8346449464532,9536632,1182.419150390625,1131.8845977783203
2023-08-02,1224.0379638671875,1236.665491369381,1212.8380673987745,1235.2870185350293,12748214,1184.593173828125,1132.6082708740234
2023-08-03,1218.8934326171875,1231.201012494138,1210.1058926997707,1218.5981228148664,10168350,1186.7942626953125,1133.2890673828124
2023-08-04,1235.45947265625,1238.6348041373592,1216.776590964359,1230.1672134573323,22885610,1189.3293969726562,1134.0801861572265
2023-08-07,1242.49951171875,1244.7393951840495,1233.2195480808575,1241.0963994857652,5982870,1191.4005297851563,1134.8200555419921
2023-08-08,1235.0162353515625,1247.7176805176769,1230.5363488514104,1244.5423492739476,9844072,1193.1938598632812,1135.4259490966797
2023-08-09,1243.1639404296875,1245.034716513302,1221.453442754676,1233.1456430382627,11486586,1195.1560498046874,1135.9756823730468
2023-08-10,1248.702392578125,1255.3731247892663,1234.9179033647526,1243.0409059369185,15470598,1197.6838623046874,1136.537885131836
2023-08-11,1253.9700927734375,1259.7301365729732,1236.8380369520157,1246.733259512152,22179330,1200.3774609375,1137.192314453125
2023-08-14,1268.788330078125,1271.274485095857,1243.065489745762,1249.9577340453427,9575812,1203.4405834960937,1137.9020904541017
2023-08-16,1267.7545166015625,1271.5207081344915,1255.8654425931288,1255.8654425931288,10203112,1206.2826391601564,1138.6937139892577
2023-08-17,1249.465576171875,1269.2069834305885,1246.9302626576266,1263.7916479940673,13673744,1208.739833984375,1139.3720825195312
2023-08-18,1258.7208251953125,1268.960755625946,1234.9671961841154,1246.142454602955,18639978,1211.211279296875,1139.926328125
2023-08-21,1244.986328125,1262.5000997685252,1242.8371963360953,1254.8424457661688,9221746,1213.3944018554687,1140.3586236572266
2023-08-22,1244.6898193359375,1253.8543258928648,1234.6114071159911,1243.4547138866417,7713044,1215.732451171875,1140.8343084716796
2023-08-23,1246.0733642578125,1256.275409297995,1243.4796423923776,1247.0614487779783,9517952,1218.0781787109374,1141.2810137939452
2023-08-24,1225.1258544921875,1254.8177179260883,1220.7782590700385,1254.8177179260883,14140020,1219.6714282226562,1141.6013970947265
2023-08-25,1219.4691162109375,1237.5757146480018,1206.747529523438,1213.3676467766436,22222400,1220.8698193359376,1141.808070678711
2023-08-28,1207.315673828125,1227.2008731617648,1201.0660879981488,1221.272366528133,12580826,1221.818779296875,1141.9225103759766
2023-08-29,1195.755126953125,1212.107851949824,1189.7277154191993,1211.4162410930335,16876644,1222.310693359375,1141.985054321289
2023-08-30,1194.6187744140625,1206.9451032694478,1193.1119215700844,1201.5106390304122,12168946,1223.012529296875,1142.113483276367
2023-08-31,1189.15966796875,1198.0524282609965,1185.651919829385,1197.0643437840804,21638600,1223.557021484375,1142.079888305664
2023-09-01,1191.950927734375,1198.3734766692594,1186.5164632510111,1188.9373425267036,18112842,1224.091904296875,1142.0892175292968
2023-09-04,1190.9874267578125,1197.3852486913688,1188.3196473047951,1191.9507848594153,9347626,1224.869248046875,1142.1204248046874
2023-09-05,1197.36083984375,1202.4741047382813,1191.852196412095,1195.5822395056102,8675876,1225.9626318359376,1142.217465209961
2023-09-06,1199.8802490234375,1203.5608392350891,1194.2234900414205,1196.1256007292052,8200370,1227.2808959960937,1142.3118798828125
2023-09-07,1201.5106201171875,1204.5983838407617,1191.1357340059783,1196.421961377583,13652572,1228.623583984375,1142.4176287841797
2023-09-08,1209.51416015625,1213.3677136631895,1197.039593881822,1205.463038004146,23109288,1229.8259887695312,1142.669609375
2023-09-11,1222.556884765625,1223.668479723262,1211.391482722607,1211.391482722607,13271074,1231.100673828125,1142.9546557617186
2023-09-12,1204.8948974609375,1226.7068128830886,1203.462102676104,1226.7068128830886,16255666,1231.427314453125,1143.1695678710937
2023-09-13,1210.922119140625,1216.652936105206,1198.6698488550378,1205.462928884613,12803338,1232.1194213867188,1143.3645184326172
2023-09-14,1212.0338134765625,1218.2093412827492,1207.9332388900991,1215.3438722575231,9209636,1232.8723828125,1143.4775567626953
2023-09-15,1214.28173828125,1219.2962186489121,1210.156437431325,1219.2962186489121,25468592,1233.17728515625,1143.3974700927733
2023-09-18,1203.709228515625,1210.8975674516837,1201.535490839137,1205.487828880595,7516300,1233.3175390625,1143.2539562988281
2023-09-20,1176.8826904296875,1199.3370070481767,1163.4694916701224,1197.089090701199,57081884,1231.999296875,1142.9328009033204
2023-09-21,1168.31103515625,1180.8103271156433,1165.9396084396587,1173.3255153106452,12226182,1230.240166015625,1142.5870770263673
2023-09-22,1163.4447021484375,1177.0308632017375,1160.9992172819989,1173.8443150051187,19176786,1228.3559887695312,1142.2196350097656
2023-09-25,1156.2811279296875,1166.2854832156668,1153.638074334712,1161.1968240581607,14254884,1226.5534619140626,1141.9065728759765
2023-09-26,1157.2939453125,1161.0980464311394,1153.8851021083722,1155.342502590839,10087782,1224.7920971679687,1141.5809661865235
2023-09-27,1170.336669921875,1171.769464855697,1155.3178333556975,1157.7880446735417,11722778,1222.7826611328126,1141.4107702636718
2023-09-28,1153.14404296875,1177.3026603074284,1148.6482103293206,1177.3026603074284,14518346,1220.2135400390625,1141.1574517822266
2023-09-29,1158.529052734375,1170.435518964013,1153.1440405649926,1156.9481416896208,12342014,1217.5576342773438,1141.022278442383
2023-10-03,1145.263916015625,1153.885049186791,1144.2017734963838,1151.0936382938999,8859056,1214.6677026367188,1140.8116912841797
2023-10-04,1143.2877197265625,1145.683872665596,1133.8763122199225,1140.7434506187415,10286386,1212.5367626953125,1140.5641864013671
2023-10-05,1143.26318359375,1150.8219332922222,1140.743519950406,1145.8074528562056,10953682,1210.9109301757812,1140.338143310547
2023-10-06,1145.18994140625,1148.5494528467332,1142.2504141267464,1144.7206253894863,5431026,1209.3393823242188,1140.2061376953125
2023-10-09,1135.4324951171875,1142.200849187487,1133.826857954507,1140.2988590719287,7576878,1207.1749096679687,1140.0543127441406
2023-10-10,1140.447021484375,1145.1404226117538,1138.1497733893898,1139.5331157395624,10236032,1205.3421069335936,1139.8509948730468
2023-10-11,1158.5537109375,1160.8509589721596,1142.7196339530417,1143.4359710357805,9814118,1203.62380859375,1139.6870904541015
2023-10-12,1160.7027587890625,1165.6185754357678,1155.1447837404767,1157.9609209243824,12554450,1201.7377856445312,1139.6186755371093
2023-10-13,1160.6534423828125,1164.7045645712087,1150.6984190160554,1156.058825491677,10150316,1200.2057275390625,1139.5652368164062
2023-10-16,1158.059814453125,1163.247258320988,1154.082750031272,1158.5291304894404,5929036,1198.8861645507814,1139.670591430664
2023-10-17,1163.593017578125,1165.7914814830851,1156.7011522648252,1163.963549268257,7928180,1197.78015625,1139.753969116211
2023-10-18,1148.1541748046875,1169.3979912920374,1146.6720480730119,1163.5929949263082,8918320,1196.0340502929687,1139.713236694336
2023-10-19,1139.33544921875,1147.0672825471008,1136.7911799610206,1142.2256445327594,12032556,1193.9707690429686,1139.6289782714844
2023-10-20,1135.8525390625,1143.559525479833,1134.4691966955595,1136.2971288231192,8913312,1191.9874951171876,1139.5299188232423
2023-10-23,1118.1163330078125,1139.3848747937852,1114.1887214650121,1131.356688684127,7853962,1189.48654296875,1139.3333172607422
2023-10-25,1115.5225830078125,1127.0090643806484,1108.1366760976812,1111.6196977984057,11620688,1186.8229467773438,1139.058540649414
2023-10-26,1099.9849853515625,1115.5473150342816,1096.9219477593886,1112.089019549233,15222534,1183.7432446289063,1138.7489031982423
2023-10-27,1119.40087890625,1123.204979852311,1104.6536704890175,1106.654565590137,11771084,1180.7554956054687,1138.6238159179688
2023-10-30,1142.47265625,1148.6481841216216,1121.4511352518443,1123.4520304054054,16813304,1178.2498583984375,1138.6243115234374
2023-10-31,1130.3192138671875,1150.1303563093797,1127.8490026208185,1150.1303563093797,12808438,1175.8669311523438,1138.5121258544923
2023-11-01,1135.0125732421875,1144.9428703315039,1124.0448598372486,1130.9367248364767,10309190,1173.3927661132811,1138.287315673828
2023-11-02,1146.2767333984375,1148.302354744411,1140.2247162104195,1143.1889695269997,10562104,1171.41857421875,1138.206069946289
2023-11-03,1146.0296630859375,1153.5638066087804,1144.078220526126,1149.7349795725816,8850156,1169.44537109375,1138.196859741211
2023-11-06,1155.564697265625,1156.0587394619763,1148.9445800808262,1152.2546386732256,10647304,1167.6351977539061,1138.3592620849608
2023-11-07,1148.0552978515625,1155.614167696399,1145.9556184844287,1153.1192304428853,6960204,1166.0937866210938,1138.4932043457031
2023-11-08,1154.033203125,1156.552866758098,1147.042553778562,1152.1064866637696,7884494,1164.785068359375,1138.7104278564452
2023-11-09,1141.50927734375,1154.0331752710283,1138.3720609954937,1154.0085696526105,14513610,1163.4689404296876,1138.7861938476562
2023-11-10,1143.6583251953125,1144.3747829309668,1135.3337858785344,1139.039102652828,7734954,1162.4270043945312,1138.8820202636718
