,open,high,low,close,adjclose,volume,ticker
2009-02-09,207.89999389648438,210.5,207.89999389648438,209.60000610351562,152.49351501464844,1306436.0,COLPAL.NS
2009-02-10,211.0,211.4250030517578,207.5,209.72500610351562,152.58445739746094,233160.0,COLPAL.NS
2009-02-11,206.5,212.5,206.5,212.25,154.42152404785156,26578.0,COLPAL.NS
2009-02-12,210.125,221.125,210.125,219.3249969482422,159.56890869140625,109282.0,COLPAL.NS
2009-02-13,220.0,223.0,212.0749969482422,216.8249969482422,157.7500457763672,245960.0,COLPAL.NS
2009-02-16,218.72500610351562,219.0,212.5,217.5500030517578,158.27749633789062,155612.0,COLPAL.NS
2009-02-17,216.0,222.0,215.52499389648438,220.14999389648438,160.16909790039062,175554.0,COLPAL.NS
2009-02-18,223.47500610351562,226.25,218.125,225.4250030517578,164.00692749023438,341920.0,COLPAL.NS
2009-02-19,226.0,236.0,225.0,235.14999389648438,171.08230590820312,519932.0,COLPAL.NS
2009-02-20,234.0,235.0,226.3000030517578,228.5500030517578,166.28048706054688,170988.0,COLPAL.NS
2009-02-24,227.4499969482422,227.4499969482422,222.625,225.9499969482422,164.38885498046875,140188.0,COLPAL.NS
2009-02-25,227.0,227.5,220.125,222.14999389648438,161.62417602539062,143574.0,COLPAL.NS
2009-02-26,219.5,227.10000610351562,218.8000030517578,222.8249969482422,162.1153564453125,515458.0,COLPAL.NS
2009-02-27,220.14999389648438,233.6750030517578,220.14999389648438,232.64999389648438,169.2634735107422,430132.0,COLPAL.NS
2009-03-02,230.0,237.75,229.0,230.5749969482422,167.75375366210938,699504.0,COLPAL.NS
2009-03-03,230.0,230.0,223.5,224.85000610351562,163.58856201171875,57694.0,COLPAL.NS
2009-03-04,225.60000610351562,227.5,221.60000610351562,224.3249969482422,163.20660400390625,90182.0,COLPAL.NS
2009-03-05,224.27499389648438,229.97500610351562,219.0,220.89999389648438,160.71478271484375,355894.0,COLPAL.NS
2009-03-06,222.39999389648438,222.39999389648438,211.0500030517578,216.64999389648438,157.62271118164062,167576.0,COLPAL.NS
2009-03-09,209.9499969482422,216.4499969482422,209.9499969482422,215.3000030517578,156.64048767089844,194054.0,COLPAL.NS
2009-03-12,215.5,219.97500610351562,213.25,215.3249969482422,156.65870666503906,167566.0,COLPAL.NS
2009-03-13,216.5,218.1999969482422,215.02499389648438,217.39999389648438,158.1683807373047,194470.0,COLPAL.NS
2009-03-16,217.5,232.5,217.5,227.5,165.51661682128906,861318.0,COLPAL.NS
2009-03-17,223.125,231.5,223.125,224.60000610351562,163.40670776367188,62608.0,COLPAL.NS
2009-03-18,227.4499969482422,228.5,221.75,223.10000610351562,162.31536865234375,130774.0,COLPAL.NS
2009-03-19,225.97500610351562,227.5,221.75,222.02499389648438,161.53329467773438,34514.0,COLPAL.NS
2009-03-20,224.89999389648438,233.0,223.625,230.0,167.33543395996094,667446.0,COLPAL.NS
2009-03-23,225.02499389648438,233.5,225.02499389648438,230.25,167.51734924316406,251154.0,COLPAL.NS
2009-03-24,232.47500610351562,232.47500610351562,227.0500030517578,227.97500610351562,165.86216735839844,295156.0,COLPAL.NS
2009-03-25,229.85000610351562,229.85000610351562,226.1999969482422,227.64999389648438,165.6256866455078,22784.0,COLPAL.NS
2009-03-26,224.5,231.0,224.5,227.5749969482422,165.57115173339844,830734.0,COLPAL.NS
2009-03-27,230.0,232.25,226.35000610351562,229.10000610351562,166.6807098388672,381844.0,COLPAL.NS
2009-03-30,229.9499969482422,234.375,226.0,231.4250030517578,168.37220764160156,134112.0,COLPAL.NS
2009-03-31,230.125,241.0,230.125,235.60000610351562,171.40972900390625,260568.0,COLPAL.NS
2009-04-01,189.5,237.4499969482422,189.5,231.35000610351562,168.3176727294922,140876.0,COLPAL.NS
2009-04-02,235.0,235.0,229.0,229.27499389648438,166.8079833984375,859794.0,COLPAL.NS
2009-04-06,229.3000030517578,232.47500610351562,219.5,223.52499389648438,162.62457275390625,378904.0,COLPAL.NS
2009-04-08,222.5,224.85000610351562,211.1750030517578,223.47500610351562,164.80006408691406,349732.0,COLPAL.NS
2009-04-09,225.72500610351562,228.0,221.1750030517578,224.9499969482422,165.8877716064453,280094.0,COLPAL.NS
2009-04-13,220.0,230.625,186.97500610351562,229.9499969482422,169.57496643066406,540200.0,COLPAL.NS
2009-04-15,231.0,232.5,225.0,230.14999389648438,169.72247314453125,282484.0,COLPAL.NS
2009-04-16,232.5,233.5,225.10000610351562,227.64999389648438,167.8788299560547,645420.0,COLPAL.NS
2009-04-17,228.14999389648438,230.5,226.0749969482422,229.3000030517578,169.09567260742188,240772.0,COLPAL.NS
2009-04-20,231.75,232.4250030517578,226.0,230.5500030517578,170.01748657226562,99242.0,COLPAL.NS
2009-04-21,229.97500610351562,232.5,226.5,231.47500610351562,170.69955444335938,92500.0,COLPAL.NS
2009-04-22,231.0,233.5,228.5,231.5500030517578,170.75489807128906,289474.0,COLPAL.NS
2009-04-23,232.47500610351562,233.5,230.77499389648438,232.3000030517578,171.30799865722656,36910.0,COLPAL.NS
2009-04-24,229.97500610351562,236.5,229.02499389648438,233.10000610351562,171.89791870117188,448388.0,COLPAL.NS
2009-04-27,232.5,237.0,230.02499389648438,235.9250030517578,173.98126220703125,138830.0,COLPAL.NS
2009-04-28,236.5,243.9499969482422,228.0,239.1750030517578,176.37786865234375,322840.0,COLPAL.NS
2009-04-29,235.0,246.39999389648438,235.0,238.4499969482422,175.84327697753906,133880.0,COLPAL.NS
2009-04-30,239.5,239.5,239.5,239.5,176.61756896972656,0.0,COLPAL.NS
2009-05-04,242.25,242.35000610351562,237.5,240.02499389648438,177.00473022460938,139094.0,COLPAL.NS
2009-05-05,242.5,249.0,234.0,242.85000610351562,179.08804321289062,568246.0,COLPAL.NS
2009-05-06,244.9499969482422,246.47500610351562,235.75,239.39999389648438,176.5438232421875,497242.0,COLPAL.NS
2009-05-07,240.0,244.89999389648438,234.5749969482422,241.27499389648438,177.92654418945312,306388.0,COLPAL.NS
2009-05-08,243.89999389648438,243.89999389648438,234.10000610351562,235.6750030517578,173.7967987060547,584172.0,COLPAL.NS
2009-05-11,236.14999389648438,236.14999389648438,230.0,232.39999389648438,171.3816680908203,221288.0,COLPAL.NS
2009-05-12,234.47500610351562,235.0,230.10000610351562,232.85000610351562,171.71359252929688,172204.0,COLPAL.NS
2009-05-13,231.75,233.0,227.5,228.39999389648438,168.4319305419922,275264.0,COLPAL.NS
2009-05-14,225.02499389648438,229.9499969482422,225.02499389648438,229.3000030517578,169.09567260742188,43632.0,COLPAL.NS
2009-05-15,232.5,232.5,227.625,229.4250030517578,169.18780517578125,402490.0,COLPAL.NS
2009-05-18,242.5,242.5,242.5,242.5,178.82992553710938,50.0,COLPAL.NS
2009-05-19,240.0,240.0,225.0,233.625,172.2850799560547,486782.0,COLPAL.NS
2009-05-20,237.5,248.89999389648438,229.0,230.0500030517578,169.648681640625,970932.0,COLPAL.NS
2009-05-21,230.10000610351562,234.5,228.5500030517578,229.5500030517578,169.28004455566406,225814.0,COLPAL.NS
2009-05-22,230.0,232.5,229.0,229.9499969482422,169.57496643066406,104106.0,COLPAL.NS
2009-05-25,229.5500030517578,232.4499969482422,228.5,229.8000030517578,169.46437072753906,73826.0,COLPAL.NS
2009-05-26,231.75,233.10000610351562,228.5,228.9499969482422,168.8375244140625,181478.0,COLPAL.NS
2009-05-27,231.47500610351562,231.47500610351562,226.5,229.875,169.51966857910156,118768.0,COLPAL.NS
2009-05-28,228.5500030517578,230.75,225.72500610351562,227.02499389648438,167.41796875,292996.0,COLPAL.NS
2009-05-29,225.0500030517578,240.5500030517578,196.0,236.9250030517578,174.71871948242188,648804.0,COLPAL.NS
2009-06-01,240.5,244.0,235.5,239.9250030517578,176.9309844970703,440244.0,COLPAL.NS
2009-06-02,230.125,241.5,230.0500030517578,237.1750030517578,174.90298461914062,130502.0,COLPAL.NS
2009-06-03,237.5,246.5,237.5,243.10000610351562,179.27235412597656,761514.0,COLPAL.NS
2009-06-04,243.5,262.5,240.5749969482422,260.2250061035156,191.90109252929688,1337496.0,COLPAL.NS
2009-06-05,260.2250061035156,267.45001220703125,260.2250061035156,264.6499938964844,195.16429138183594,271896.0,COLPAL.NS
2009-06-08,266.1499938964844,271.1499938964844,252.5500030517578,258.0,190.26028442382812,165266.0,COLPAL.NS
2009-06-09,257.5,270.5,257.5,267.75,197.45033264160156,222714.0,COLPAL.NS
2009-06-10,272.42498779296875,278.20001220703125,269.32501220703125,275.82501220703125,203.40518188476562,200950.0,COLPAL.NS
2009-06-11,263.125,288.79998779296875,263.125,284.45001220703125,209.765625,234306.0,COLPAL.NS
2009-06-12,284.5,287.2749938964844,275.125,280.6000061035156,206.9264678955078,741880.0,COLPAL.NS
2009-06-15,241.14999389648438,282.5,241.14999389648438,280.32501220703125,206.72366333007812,187540.0,COLPAL.NS
2009-06-16,275.0,287.5,275.0,283.79998779296875,209.28628540039062,89056.0,COLPAL.NS
2009-06-17,280.0249938964844,287.45001220703125,276.0,277.0249938964844,204.2900390625,68056.0,COLPAL.NS
2009-06-18,279.5,279.8999938964844,265.5249938964844,269.6000061035156,198.81460571289062,175028.0,COLPAL.NS
2009-06-19,270.0,279.95001220703125,262.0,275.5,203.16549682617188,359710.0,COLPAL.NS
2009-06-22,272.5,275.95001220703125,271.0,273.54998779296875,201.7274627685547,171306.0,COLPAL.NS
2009-06-23,270.0,277.5,267.625,275.8500061035156,203.42361450195312,65064.0,COLPAL.NS
2009-06-24,275.0,277.5,271.5,274.79998779296875,202.64930725097656,143402.0,COLPAL.NS
2009-06-25,274.29998779296875,287.0,274.29998779296875,281.79998779296875,207.81137084960938,630124.0,COLPAL.NS
2009-06-26,280.04998779296875,290.0,280.0,286.95001220703125,211.60926818847656,106654.0,COLPAL.NS
2009-06-29,286.0,297.5,286.0,295.25,217.73001098632812,143704.0,COLPAL.NS
2009-06-30,296.0,304.95001220703125,296.0,302.5249938964844,223.0948944091797,759168.0,COLPAL.NS
2009-07-01,305.5,323.25,305.5,310.04998779296875,228.6441192626953,1947358.0,COLPAL.NS
2009-07-02,311.5,315.0,305.67498779296875,310.25,228.79159545898438,163752.0,COLPAL.NS
2009-07-03,324.75,324.75,307.0,310.125,228.699462890625,109140.0,COLPAL.NS
2009-07-06,310.375,311.45001220703125,302.5,304.79998779296875,224.77259826660156,171250.0,COLPAL.NS
2009-07-07,310.0,321.5,300.57501220703125,312.5249938964844,230.46934509277344,927838.0,COLPAL.NS
2009-07-08,315.0,321.5,307.0,320.20001220703125,236.12921142578125,275122.0,COLPAL.NS
2009-07-09,320.2250061035156,328.92498779296875,316.25,327.04998779296875,241.18067932128906,429712.0,COLPAL.NS
2009-07-10,328.5,343.0,327.5,336.3500061035156,248.03890991210938,478606.0,COLPAL.NS
2009-07-13,335.0,337.9750061035156,318.6000061035156,320.0249938964844,236.00025939941406,787980.0,COLPAL.NS
2009-07-14,325.25,329.3999938964844,317.20001220703125,320.0,235.98179626464844,323118.0,COLPAL.NS
2009-07-15,322.5,327.0,319.5,320.1000061035156,236.055419921875,137052.0,COLPAL.NS
2009-07-16,321.0,332.8999938964844,312.5,314.54998779296875,231.96258544921875,274716.0,COLPAL.NS
2009-07-17,319.45001220703125,326.0,316.04998779296875,322.07501220703125,237.51193237304688,1025808.0,COLPAL.NS
2009-07-20,329.95001220703125,335.0,326.07501220703125,327.5249938964844,241.53097534179688,464282.0,COLPAL.NS
2009-07-21,329.45001220703125,329.45001220703125,321.0249938964844,321.8500061035156,237.34597778320312,182442.0,COLPAL.NS
2009-07-22,324.0,325.0,317.0,318.5249938964844,234.89405822753906,544778.0,COLPAL.NS
2009-07-23,320.0,331.0,306.5,327.07501220703125,241.19908142089844,321418.0,COLPAL.NS
2009-07-24,330.0,330.9750061035156,324.0,324.67498779296875,239.4292449951172,103884.0,COLPAL.NS
2009-07-27,327.5,339.9750061035156,324.5,335.45001220703125,247.3751983642578,235538.0,COLPAL.NS
2009-07-28,335.0,343.4750061035156,331.17498779296875,333.8500061035156,246.1953887939453,204974.0,COLPAL.NS
2009-07-29,337.5,337.5,326.5249938964844,332.3500061035156,245.089111328125,102534.0,COLPAL.NS
2009-07-30,333.0,336.6000061035156,327.54998779296875,334.0,246.305908203125,146980.0,COLPAL.NS
2009-07-31,336.0249938964844,339.0,332.54998779296875,333.54998779296875,245.97406005859375,78196.0,COLPAL.NS
2009-08-03,335.0,337.0,328.0249938964844,329.32501220703125,242.85845947265625,75654.0,COLPAL.NS
2009-08-04,329.0,333.9750061035156,321.17498779296875,332.20001220703125,244.97850036621094,130822.0,COLPAL.NS
2009-08-05,333.5,339.0,328.0,334.7250061035156,246.84056091308594,351452.0,COLPAL.NS
2009-08-06,335.0,341.0,319.0,322.95001220703125,238.1572723388672,395236.0,COLPAL.NS
2009-08-07,324.0,327.0,315.0,315.4750061035156,232.6448516845703,85650.0,COLPAL.NS
2009-08-10,319.2250061035156,320.0,288.0,290.1000061035156,213.93211364746094,722340.0,COLPAL.NS
2009-08-11,297.5,297.5,284.25,294.6499938964844,217.28753662109375,530586.0,COLPAL.NS
2009-08-12,292.95001220703125,293.3999938964844,283.5,291.625,215.05677795410156,331128.0,COLPAL.NS
2009-08-13,294.5,305.95001220703125,293.0,303.125,223.53741455078125,488158.0,COLPAL.NS
2009-08-14,300.0,310.0,297.5,306.125,225.74972534179688,407036.0,COLPAL.NS
2009-08-17,305.5,310.0,299.1000061035156,300.8999938964844,221.89659118652344,168948.0,COLPAL.NS
2009-08-18,300.0,307.375,300.0,304.82501220703125,224.79104614257812,77748.0,COLPAL.NS
2009-08-19,307.375,307.8500061035156,300.0,302.92498779296875,223.389892578125,51082.0,COLPAL.NS
2009-08-20,295.0,304.3999938964844,292.5,300.57501220703125,224.62294006347656,62526.0,COLPAL.NS
2009-08-21,302.5,308.54998779296875,301.04998779296875,306.29998779296875,228.90126037597656,154736.0,COLPAL.NS
2009-08-24,307.5,312.79998779296875,304.5,308.20001220703125,230.32122802734375,196574.0,COLPAL.NS
2009-08-25,322.5,322.5,305.0,306.95001220703125,229.38705444335938,76756.0,COLPAL.NS
2009-08-26,307.70001220703125,312.0,305.07501220703125,308.7749938964844,230.7508544921875,138046.0,COLPAL.NS
2009-08-27,308.2749938964844,308.2749938964844,302.5,303.95001220703125,227.1450653076172,123854.0,COLPAL.NS
2009-08-28,303.5,306.0,300.5,303.04998779296875,226.4725341796875,390842.0,COLPAL.NS
2009-08-31,300.0,310.0,300.0,303.42498779296875,226.75279235839844,143818.0,COLPAL.NS
2009-09-01,305.9750061035156,307.17498779296875,303.5249938964844,304.7250061035156,227.7242889404297,170742.0,COLPAL.NS
2009-09-02,305.0,306.5,302.54998779296875,305.3999938964844,228.2287139892578,34640.0,COLPAL.NS
2009-09-03,307.5,309.75,305.5,307.1000061035156,229.49916076660156,240102.0,COLPAL.NS
2009-09-04,307.5,309.45001220703125,305.0,306.4750061035156,229.03207397460938,53080.0,COLPAL.NS
2009-09-07,307.5,312.75,306.07501220703125,312.1000061035156,233.2357635498047,193746.0,COLPAL.NS
2009-09-08,311.5,319.8500061035156,308.0249938964844,309.9750061035156,231.64764404296875,254002.0,COLPAL.NS
2009-09-09,310.0,317.5,305.0,307.625,229.89154052734375,229126.0,COLPAL.NS
2009-09-10,314.54998779296875,314.54998779296875,306.5,308.32501220703125,230.41455078125,725212.0,COLPAL.NS
2009-09-11,309.8500061035156,310.0,306.5,307.3999938964844,229.72335815429688,43434.0,COLPAL.NS
2009-09-14,308.0,309.25,305.1000061035156,307.5,229.79806518554688,63490.0,COLPAL.NS
2009-09-15,309.0,310.5,305.6499938964844,308.17498779296875,230.30247497558594,319956.0,COLPAL.NS
2009-09-16,309.95001220703125,310.0249938964844,307.5,308.4750061035156,230.52662658691406,558714.0,COLPAL.NS
2009-09-17,307.5,309.8500061035156,305.57501220703125,307.54998779296875,229.83544921875,352078.0,COLPAL.NS
2009-09-18,312.3999938964844,316.42498779296875,309.0,314.70001220703125,235.17868041992188,659308.0,COLPAL.NS
2009-09-22,315.5,319.5,313.54998779296875,316.32501220703125,236.39312744140625,86826.0,COLPAL.NS
2009-09-23,316.0,317.0,310.04998779296875,310.6000061035156,232.1147918701172,42898.0,COLPAL.NS
2009-09-24,310.5,313.5,305.6000061035156,308.70001220703125,230.6949005126953,181508.0,COLPAL.NS
2009-09-25,309.45001220703125,312.75,308.17498779296875,310.125,231.75975036621094,139986.0,COLPAL.NS
2009-09-29,310.5,322.0,310.29998779296875,317.4750061035156,237.2525177001953,768980.0,COLPAL.NS
2009-09-30,318.5,324.45001220703125,314.5,316.3500061035156,236.41172790527344,416860.0,COLPAL.NS
2009-10-01,317.5,318.0,309.5249938964844,314.6000061035156,235.10400390625,250420.0,COLPAL.NS
2009-10-05,310.0,319.5,307.75,316.95001220703125,236.86012268066406,264700.0,COLPAL.NS
2009-10-06,317.5,326.07501220703125,310.5,324.2250061035156,242.29678344726562,442582.0,COLPAL.NS
2009-10-07,328.5,337.5,324.5249938964844,331.04998779296875,247.397216796875,620380.0,COLPAL.NS
2009-10-08,334.45001220703125,342.9750061035156,330.5,340.04998779296875,254.12307739257812,484102.0,COLPAL.NS
2009-10-09,344.32501220703125,349.8999938964844,335.6000061035156,339.54998779296875,253.74935913085938,279580.0,COLPAL.NS
2009-10-12,339.5,344.8500061035156,335.54998779296875,343.0249938964844,256.3462829589844,147084.0,COLPAL.NS
2009-10-13,344.82501220703125,344.82501220703125,344.82501220703125,344.82501220703125,257.69146728515625,0.0,COLPAL.NS
2009-10-14,346.95001220703125,352.3999938964844,341.5,346.32501220703125,258.81243896484375,227934.0,COLPAL.NS
2009-10-15,347.0,349.45001220703125,337.54998779296875,340.8500061035156,254.720947265625,130402.0,COLPAL.NS
2009-10-16,349.20001220703125,349.20001220703125,340.0,341.5,255.20663452148438,506324.0,COLPAL.NS
2009-10-20,335.04998779296875,346.9750061035156,335.04998779296875,345.07501220703125,257.8782653808594,72770.0,COLPAL.NS
2009-10-21,344.3999938964844,348.45001220703125,338.04998779296875,346.57501220703125,258.9991760253906,168582.0,COLPAL.NS
2009-10-22,348.5,349.5,342.5249938964844,346.75,259.1299743652344,126594.0,COLPAL.NS
2009-10-23,350.0,369.0,349.04998779296875,354.125,264.641357421875,225984.0,COLPAL.NS
2009-10-26,359.95001220703125,367.5,359.95001220703125,362.54998779296875,270.9375305175781,306264.0,COLPAL.NS
2009-10-27,362.54998779296875,362.54998779296875,347.54998779296875,349.0249938964844,260.8302001953125,55282.0,COLPAL.NS
2009-10-28,355.0,361.3999938964844,350.1499938964844,352.1000061035156,263.1281433105469,88346.0,COLPAL.NS
2009-10-29,350.0,355.0,346.5249938964844,353.20001220703125,263.9501647949219,53430.0,COLPAL.NS
2009-10-30,353.20001220703125,362.3500061035156,346.0249938964844,350.2749938964844,261.7642822265625,175166.0,COLPAL.NS
2009-11-03,351.5,352.3500061035156,343.1000061035156,350.2250061035156,261.7268981933594,223836.0,COLPAL.NS
2009-11-04,350.2250061035156,355.0,347.0,349.2250061035156,260.9796447753906,65818.0,COLPAL.NS
2009-11-05,350.5249938964844,352.95001220703125,344.9750061035156,347.7250061035156,259.8586730957031,60690.0,COLPAL.NS
2009-11-06,350.0,352.3500061035156,345.0,350.29998779296875,261.78302001953125,53226.0,COLPAL.NS
2009-11-09,350.5,353.4750061035156,347.0,350.04998779296875,261.5960998535156,158558.0,COLPAL.NS
2009-11-10,351.25,352.25,339.75,340.0,254.08566284179688,806618.0,COLPAL.NS
2009-11-11,339.8999938964844,344.3999938964844,330.0,339.9750061035156,254.0670166015625,210040.0,COLPAL.NS
2009-11-12,344.95001220703125,344.95001220703125,336.07501220703125,340.67498779296875,254.59010314941406,103794.0,COLPAL.NS
2009-11-13,342.5,343.70001220703125,331.07501220703125,340.95001220703125,254.79556274414062,159908.0,COLPAL.NS
2009-11-16,343.0,346.0,340.04998779296875,343.92498779296875,257.0189208984375,48046.0,COLPAL.NS
2009-11-17,348.95001220703125,348.95001220703125,340.54998779296875,341.42498779296875,255.15057373046875,60286.0,COLPAL.NS
2009-11-18,340.5,340.9750061035156,336.54998779296875,337.04998779296875,251.88107299804688,129628.0,COLPAL.NS
2009-11-19,339.5,352.5,337.5,339.92498779296875,254.02964782714844,287332.0,COLPAL.NS
2009-11-20,342.5,344.82501220703125,340.0249938964844,340.7749938964844,254.6647491455078,63448.0,COLPAL.NS
2009-11-23,342.5,343.5,334.75,337.32501220703125,252.08668518066406,263426.0,COLPAL.NS
2009-11-24,339.9750061035156,342.0,334.625,336.04998779296875,251.1338348388672,82132.0,COLPAL.NS
2009-11-25,335.75,342.5,335.75,341.1499938964844,254.9451141357422,129532.0,COLPAL.NS
2009-11-26,341.0,348.5,341.0,345.7749938964844,258.4013671875,246114.0,COLPAL.NS
2009-11-27,345.75,349.9750061035156,338.0,342.79998779296875,256.1781005859375,360658.0,COLPAL.NS
2009-11-30,346.5,347.45001220703125,342.04998779296875,343.75,256.8880920410156,75998.0,COLPAL.NS
2009-12-01,344.0,348.0,343.0,346.0249938964844,258.5882873535156,61574.0,COLPAL.NS
2009-12-02,346.5,347.0,342.625,343.875,256.9814453125,58190.0,COLPAL.NS
2009-12-03,345.6000061035156,347.0,342.0,342.79998779296875,256.1781005859375,75690.0,COLPAL.NS
2009-12-04,342.0249938964844,345.5,341.6000061035156,342.375,255.860595703125,91350.0,COLPAL.NS
2009-12-07,342.75,345.0,340.57501220703125,342.04998779296875,255.6175994873047,55854.0,COLPAL.NS
2009-12-08,341.3500061035156,345.0,341.3500061035156,344.04998779296875,257.11224365234375,79244.0,COLPAL.NS
2009-12-09,346.75,346.75,344.1000061035156,344.9750061035156,257.8034973144531,59814.0,COLPAL.NS
2009-12-10,337.5,343.92498779296875,325.45001220703125,339.95001220703125,256.65228271484375,62418.0,COLPAL.NS
2009-12-11,342.5,344.4750061035156,338.04998779296875,339.3999938964844,256.2370300292969,69146.0,COLPAL.NS
2009-12-14,339.3999938964844,342.20001220703125,337.0,338.7250061035156,255.7273406982422,545252.0,COLPAL.NS
2009-12-15,338.0,341.5,335.1000061035156,336.04998779296875,253.70779418945312,57586.0,COLPAL.NS
2009-12-16,336.25,336.25,330.0,332.07501220703125,250.70680236816406,193358.0,COLPAL.NS
2009-12-17,332.5,334.625,331.0,332.1000061035156,250.7256622314453,47960.0,COLPAL.NS
2009-12-18,332.5,334.9750061035156,330.75,331.5249938964844,250.29164123535156,83156.0,COLPAL.NS
2009-12-21,334.3500061035156,334.3500061035156,327.6000061035156,329.125,248.4795684814453,166994.0,COLPAL.NS
2009-12-22,330.0,330.0,327.5,329.1499938964844,248.4986114501953,37274.0,COLPAL.NS
2009-12-23,327.5,333.42498779296875,326.45001220703125,331.79998779296875,250.4992218017578,82402.0,COLPAL.NS
2009-12-24,332.5,332.8500061035156,330.0,331.7250061035156,250.44256591796875,34312.0,COLPAL.NS
2009-12-29,331.5,333.8999938964844,326.07501220703125,327.3999938964844,247.17730712890625,106568.0,COLPAL.NS
2009-12-30,327.5,335.9750061035156,327.5,333.04998779296875,251.44290161132812,99916.0,COLPAL.NS
2009-12-31,335.0,339.0,327.75,329.5,248.76272583007812,427876.0,COLPAL.NS
2010-01-04,334.0,346.25,331.0,343.2749938964844,259.1624755859375,226504.0,COLPAL.NS
2010-01-05,346.0,349.0,340.0,342.7250061035156,258.7472839355469,274586.0,COLPAL.NS
2010-01-06,336.17498779296875,348.5,336.17498779296875,343.6499938964844,259.4456481933594,196952.0,COLPAL.NS
2010-01-07,345.0,349.1000061035156,341.5,346.7749938964844,261.8048400878906,167180.0,COLPAL.NS
2010-01-08,347.5,353.25,340.1499938964844,341.4750061035156,257.8034973144531,153168.0,COLPAL.NS
2010-01-11,342.5249938964844,347.0,342.0249938964844,345.0,260.4648132324219,206698.0,COLPAL.NS
2010-01-12,337.5,346.8500061035156,335.54998779296875,341.375,257.7279968261719,117452.0,COLPAL.NS
2010-01-13,341.0,349.8500061035156,338.0,347.8999938964844,262.6542053222656,174020.0,COLPAL.NS
2010-01-14,345.0,351.3999938964844,340.25,341.2250061035156,257.61480712890625,219404.0,COLPAL.NS
2010-01-15,345.0,345.0,339.5249938964844,341.25,257.63360595703125,166264.0,COLPAL.NS
2010-01-18,344.8500061035156,354.9750061035156,342.5,353.2749938964844,266.7122802734375,333484.0,COLPAL.NS
2010-01-19,354.0,360.32501220703125,351.0,352.7250061035156,266.29693603515625,308734.0,COLPAL.NS
2010-01-20,343.04998779296875,355.0,316.3500061035156,352.6499938964844,266.24041748046875,90982.0,COLPAL.NS
2010-01-21,351.5,356.5,345.0,346.20001220703125,261.37078857421875,86902.0,COLPAL.NS
2010-01-22,345.25,346.5,338.04998779296875,344.1499938964844,259.82305908203125,81318.0,COLPAL.NS
2010-01-25,340.5,344.95001220703125,339.5,341.29998779296875,257.6714172363281,35544.0,COLPAL.NS
2010-01-27,338.54998779296875,341.0,332.6000061035156,335.04998779296875,252.95286560058594,146284.0,COLPAL.NS
2010-01-28,336.5,337.5,325.0,328.3999938964844,247.93231201171875,257050.0,COLPAL.NS
2010-01-29,325.5,344.625,325.5,339.5249938964844,256.3314514160156,300140.0,COLPAL.NS
2010-02-01,344.45001220703125,363.8999938964844,339.04998779296875,361.7250061035156,273.09173583984375,385566.0,COLPAL.NS
2010-02-02,362.5,371.95001220703125,354.04998779296875,355.8999938964844,268.6939697265625,236874.0,COLPAL.NS
2010-02-03,356.625,361.0,354.25,354.9750061035156,267.99566650390625,56034.0,COLPAL.NS
2010-02-04,359.5,359.5,348.95001220703125,351.17498779296875,265.126708984375,56544.0,COLPAL.NS
2010-02-05,345.0,354.0,342.5,346.7250061035156,261.7671813964844,97726.0,COLPAL.NS
2010-02-06,,,,,,,COLPAL.NS
2010-02-08,355.0,357.45001220703125,345.5,347.3999938964844,262.2767028808594,91124.0,COLPAL.NS
2010-02-09,348.0,349.45001220703125,345.1000061035156,347.45001220703125,262.31451416015625,28980.0,COLPAL.NS
2010-02-10,348.5,352.5,347.5249938964844,350.04998779296875,264.2773742675781,214956.0,COLPAL.NS
2010-02-11,351.0,355.5,347.57501220703125,350.79998779296875,264.84356689453125,147506.0,COLPAL.NS
2010-02-15,359.0,387.42498779296875,346.04998779296875,355.8999938964844,268.6939697265625,171388.0,COLPAL.NS
2010-02-16,357.54998779296875,357.54998779296875,350.0,352.5249938964844,266.14605712890625,76790.0,COLPAL.NS
2010-02-17,352.5249938964844,354.82501220703125,350.0,350.9750061035156,264.9757080078125,82156.0,COLPAL.NS
2010-02-18,350.9750061035156,354.45001220703125,348.5,349.1499938964844,263.597900390625,175874.0,COLPAL.NS
2010-02-19,349.4750061035156,357.0,347.75,349.25,263.67352294921875,80342.0,COLPAL.NS
2010-02-22,351.5,353.20001220703125,348.25,352.4750061035156,266.10821533203125,67122.0,COLPAL.NS
2010-02-23,351.7250061035156,355.0,351.0,352.625,266.2214660644531,52950.0,COLPAL.NS
2010-02-24,352.5,352.5,345.0,346.92498779296875,261.9180908203125,57228.0,COLPAL.NS
2010-02-25,342.54998779296875,348.5,337.7749938964844,339.04998779296875,255.97276306152344,195254.0,COLPAL.NS
2010-02-26,337.5,352.54998779296875,335.0,344.125,259.80413818359375,436248.0,COLPAL.NS
2010-03-02,345.5,352.5,345.5,349.17498779296875,263.6168212890625,86730.0,COLPAL.NS
2010-03-03,352.5,354.75,349.54998779296875,352.67498779296875,266.25921630859375,96958.0,COLPAL.NS
2010-03-04,352.8999938964844,356.32501220703125,350.45001220703125,353.04998779296875,266.542236328125,97188.0,COLPAL.NS
2010-03-05,353.5,354.9750061035156,348.04998779296875,352.625,266.2214660644531,70204.0,COLPAL.NS
